,0
2024-03-04 12:00:00,-0.012021071175848386
2024-03-04 13:00:00,-0.012035539183162802
2024-03-04 14:00:00,-0.012050042058497912
2024-03-04 15:00:00,-0.012064579928054986
2024-03-04 16:00:00,-0.012079152918638147
2024-03-05 10:00:00,-0.002455283929254648
2024-03-05 11:00:00,0.002455886919222605
2024-03-05 12:00:00,-0.0024564902054391435
2024-03-05 13:00:00,-0.002457093788121867
2024-03-05 14:00:00,0.002457697667488379
2024-03-05 15:00:00,0.002458301843759614
2024-03-05 16:00:00,0.0024589063171520653
2024-03-06 10:00:00,0.00029571021640917294
2024-03-06 11:00:00,0.0002957189611196842
2024-03-06 12:00:00,0.00029572770634977985
2024-03-06 13:00:00,-0.0002957364520961292
2024-03-06 14:00:00,0.00029574519835873225
2024-03-06 15:00:00,0.0002957539451409197
2024-03-06 16:00:00,0.0002957626924393608
2024-03-07 10:00:00,-0.004247174171523316
2024-03-07 11:00:00,-0.0042453710884782225
2024-03-07 12:00:00,-0.004243569535737901
2024-03-07 13:00:00,-0.004241769511350579
2024-03-07 14:00:00,-0.004239971013371147
2024-03-07 15:00:00,-0.004238174039863374
2024-03-07 16:00:00,-0.004236378588888812
2024-03-08 10:00:00,-0.001640586440501135
2024-03-08 11:00:00,0.0016403173322654396
2024-03-08 12:00:00,-0.0016400483122969156
2024-03-08 13:00:00,-0.001639779380555595
2024-03-08 14:00:00,-0.0016395105370015095
2024-03-08 15:00:00,-0.0016392417815813687
2024-03-08 16:00:00,-0.0016389731142596453
2024-03-11 10:00:00,-0.0011563811622372633
2024-03-11 11:00:00,0.0011562474559578817
2024-03-11 12:00:00,-0.001156113780595991
2024-03-11 13:00:00,-0.0011559801361427091
2024-03-11 14:00:00,-0.0011558465225758319
2024-03-11 15:00:00,-0.0011557129398998
2024-03-11 16:00:00,-0.0011555793880968501
2024-03-12 10:00:00,0.00507664458542223
2024-03-12 11:00:00,-0.005079223126480681
2024-03-12 12:00:00,-0.0050818042882649905
2024-03-12 13:00:00,-0.005084388074778623
2024-03-12 14:00:00,-0.005086974490022822
2024-03-12 15:00:00,-0.005089563538008823
2024-03-12 16:00:00,-0.005092155222765626
2024-03-13 10:00:00,0.004532454564694088
2024-03-13 11:00:00,0.004530401180942167
2024-03-13 12:00:00,-0.004528349656880426
2024-03-13 13:00:00,-0.004526299989977556
2024-03-13 14:00:00,-0.004524252177720012
2024-03-13 15:00:00,-0.004522206217589808
2024-03-13 16:00:00,-0.004520162107068959
2024-03-14 10:00:00,0.0009160605014457701
2024-03-14 11:00:00,-0.0009161444258187768
2024-03-14 12:00:00,0.0009162283655694825
2024-03-14 13:00:00,0.000916312320701218
2024-03-14 14:00:00,0.0009163962912261958
2024-03-14 15:00:00,0.0009164802771366443
2024-03-14 16:00:00,0.0009165642784458861
2024-03-15 10:00:00,-0.000884271830499106
2024-03-15 11:00:00,-0.0008841936437442577
2024-03-15 12:00:00,-0.0008841154708183474
2024-03-15 13:00:00,-0.0008840373117102729
2024-03-15 14:00:00,-0.000883959166424475
2024-03-15 15:00:00,0.0008838810349476312
2024-03-15 16:00:00,0.0008838029172864026
2024-03-18 10:00:00,0.005628625349307637
2024-03-18 11:00:00,0.005625458989200194
2024-03-18 12:00:00,0.005622296189535803
2024-03-18 13:00:00,0.005619136944312597
2024-03-18 14:00:00,-0.0056159812475420345
2024-03-18 15:00:00,-0.0056128290932488945
2024-03-18 16:00:00,-0.005609680475471279
2024-03-19 10:00:00,-0.006091595113169035
2024-03-19 11:00:00,0.006087886619134952
2024-03-19 12:00:00,-0.006084182637726698
2024-03-19 13:00:00,-0.00608048316071752
2024-03-19 14:00:00,-0.006076788179898429
2024-03-19 15:00:00,-0.0060730976870737585
2024-03-19 16:00:00,-0.0060694116740744875
2024-03-20 10:00:00,0.017318277388123082
2024-03-20 11:00:00,0.01734832169285272
2024-03-20 12:00:00,-0.017378470422394487
2024-03-20 13:00:00,-0.0174087241221188
2024-03-20 14:00:00,-0.017439083341201922
2024-03-20 15:00:00,-0.01746954863265593
2024-03-20 16:00:00,-0.01750012055336425
2024-03-21 10:00:00,0.0022076857435804342
2024-03-21 11:00:00,0.0022071984635241293
2024-03-21 12:00:00,0.002206711398522465
2024-03-21 13:00:00,0.0022062245484355536
2024-03-21 14:00:00,-0.002205737913125727
2024-03-21 15:00:00,-0.0022052514924419953
2024-03-21 16:00:00,-0.0022047652862466904
2024-03-22 10:00:00,0.001154160723585429
2024-03-22 11:00:00,0.0011542939476594238
2024-03-22 12:00:00,0.0011544272024965885
2024-03-22 13:00:00,0.0011545604880947025
2024-03-22 14:00:00,0.0011546938044804111
2024-03-22 15:00:00,0.001154827151655935
2024-03-22 16:00:00,0.0011549605296345966
2024-03-27 10:00:00,0.004419024662026816
2024-03-27 11:00:00,0.004420978303240064
2024-03-27 12:00:00,0.004422933672622031
2024-03-27 13:00:00,0.004424890772461998
2024-03-27 14:00:00,-0.004426849605057015
2024-03-27 15:00:00,-0.004428810172715236
2024-03-27 16:00:00,-0.004430772477737044
2024-03-28 10:00:00,-0.0008815828683783611
2024-03-28 11:00:00,-0.0008816605940642486
2024-03-28 12:00:00,-0.0008817383334602802
2024-03-28 13:00:00,-0.0008818160865642355
2024-03-28 14:00:00,-0.0008818938533816656
2024-03-28 15:00:00,-0.0008819716339192318
2024-03-28 16:00:00,-0.0008820494281769342
2024-03-29 10:00:00,0.0008834520752931674
2024-03-29 11:00:00,0.0008835301309439991
2024-03-29 12:00:00,0.0008836082003926826
2024-03-29 13:00:00,-0.0008836862836369974
2024-03-29 14:00:00,-0.0008837643806813844
2024-03-29 15:00:00,-0.0008838424915347254
2024-03-29 16:00:00,-0.0008839206161947999
2024-04-01 10:00:00,-0.002924696472487165
2024-04-01 11:00:00,0.0029255521076831936
2024-04-01 12:00:00,-0.002926408243661971
2024-04-01 13:00:00,-0.0029272648808698065
2024-04-01 14:00:00,-0.0029281220197452384
2024-04-01 15:00:00,-0.0029289796607290253
2024-04-01 16:00:00,-0.0029298378042630357
2024-04-02 10:00:00,0.001994943200072097
2024-04-02 11:00:00,-0.001994545299615069
2024-04-02 12:00:00,-0.0019941475578511003
2024-04-02 13:00:00,-0.0019937499746869314
2024-04-02 14:00:00,-0.0019933525500293037
2024-04-02 15:00:00,-0.001992955283778297
